측정일자,권역명,측정소명,미세먼지,초미세먼지,오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20160118,서남권,구로구,49,35,0.021,0.019,0.6,0.006
20160118,서북권,은평구,49,29,0.023,0.024,0.5,0.007
20160118,서남권,관악구,52,36,0.019,0.032,0.7,0.004
20160118,서남권,강서구,57,30,0.02,0.019,0.4,0.006
20160118,동북권,성북구,52,28,0.022,0.023,0.6,0.006
20160118,도심권,종로구,54,42,0.019,0.023,0.4,0.004
20160118,도심권,용산구,44,30,0.018,0.024,0.4,0.005
20160118,서남권,양천구,61,39,0.02,0.022,0.6,0.004
20160118,서남권,영등포구,66,35,0.013,0.022,0.7,0.005
20160118,동북권,도봉구,50,27,0.034,0.019,0.4,0.006
20160118,동북권,강북구,47,28,0.023,0.02,0.6,0.004
20160118,서북권,마포구,46,33,0.019,0.021,0.6,0.005
20160118,서북권,서대문구,59,31,0.023,0.027,0.6,0.004
20160118,동북권,동대문구,59,29,0.02,0.021,0.9,0.006
20160118,동북권,성동구,67,30,0.018,0.026,0.6,0.005
20160118,동남권,송파구,55,27,0.025,0.021,0.5,0.006
20160118,동북권,중랑구,54,30,0.022,0.026,0.6,0.006
20160118,동남권,서초구,79,39,0.019,0.021,0.5,0.006
20160118,서남권,금천구,54,34,0.02,0.027,0.6,0.005
20160119,서북권,은평구,30,11,0.023,0.018,0.3,0.007
20160119,동남권,송파구,34,11,0.03,0.013,0.2,0.005
20160119,동남권,강동구,38,12,0.017,0.015,0.4,0.005
20160119,서남권,금천구,27,14,0.023,0.019,0.4,0.004
20160119,동북권,도봉구,35,9,0.037,0.009,0.2,0.005
20160119,동북권,중랑구,33,12,0.025,0.017,0.4,0.006
20160119,도심권,중구,41,12,0.024,0.016,0.3,0.006
20160119,동남권,서초구,48,16,0.023,0.014,0.3,0.005
20160119,동북권,강북구,27,14,0.026,0.012,0.4,0.004
20160119,동북권,성북구,36,12,0.026,0.014,0.4,0.007
20160119,서남권,강서구,36,12,0.023,0.013,0.3,0.006
20160119,서남권,양천구,34,16,0.021,0.018,0.4,0.003
20160119,서남권,관악구,28,13,0.021,0.018,0.4,0.004
20160119,서남권,동작구,24,11,0.025,0.017,0.3,0.004
20160119,서남권,영등포구,39,14,0.017,0.018,0.4,0.006
20160119,동북권,광진구,36,17,0.024,0.014,0.4,0.005
20160119,동북권,성동구,43,13,0.023,0.015,0.4,0.005
20160119,동남권,강남구,37,12,0.036,0.016,0.3,0.005
20160119,서북권,서대문구,36,12,0.026,0.017,0.6,0.005
20160119,도심권,용산구,24,14,0.022,0.017,0.2,0.004
20160119,동북권,노원구,29,11,0.025,0.011,0.4,0.005
20160119,도심권,종로구,32,13,0.022,0.014,0.2,0.004
20160119,서남권,구로구,27,13,0.023,0.014,0.4,0.006
20160119,동북권,동대문구,35,12,0.023,0.012,0.6,0.005
20160119,서북권,마포구,22,12,0.022,0.015,0.4,0.005
20160120,도심권,중구,35,18,0.018,0.026,0.4,0.006
20160120,서남권,관악구,37,22,0.014,0.034,0.6,0.005
20160120,동북권,성동구,40,21,0.012,0.033,0.5,0.004
20160120,동북권,성북구,40,23,0.013,0.035,0.6,0.007
20160120,서북권,은평구,39,23,0.017,0.027,0.3,0.007
20160120,서남권,구로구,31,22,0.015,0.024,0.5,0.006
20160120,동남권,강동구,47,23,0.006,0.04,0.6,0.005
20160120,서남권,금천구,37,25,0.015,0.034,0.5,0.005
20160120,서남권,동작구,30,18,0.015,0.035,0.5,0.005
20160120,서남권,강서구,39,21,0.014,0.027,0.4,0.006
20160120,동북권,노원구,38,19,0.012,0.033,0.6,0.006
20160120,서북권,마포구,28,21,0.015,0.024,0.5,0.005
20160120,동북권,광진구,44,31,0.012,0.034,0.6,0.005
20160120,도심권,용산구,29,22,0.013,0.032,0.3,0.004
20160120,서남권,양천구,39,26,0.015,0.03,0.5,0.004
20160120,동남권,강남구,40,20,0.02,0.032,0.5,0.005
20160120,서남권,영등포구,41,22,0.01,0.028,0.7,0.006
20160120,동남권,송파구,40,22,0.013,0.033,0.5,0.006
20160120,동북권,도봉구,41,23,0.018,0.033,0.5,0.005
20160120,동북권,동대문구,40,22,0.012,0.031,0.8,0.006
20160120,서북권,서대문구,36,20,0.018,0.035,0.6,0.005
20160120,도심권,종로구,36,26,0.014,0.027,0.3,0.004
20160120,동남권,서초구,39,21,0.012,0.029,0.4,0.006
20160120,동북권,중랑구,44,25,0.01,0.039,0.6,0.006
20160120,동북권,강북구,37,22,0.012,0.031,0.6,0.004
20160121,서남권,관악구,45,28,0.01,0.043,0.7,0.005
20160121,도심권,중구,45,23,0.013,0.037,0.6,0.007
20160121,동북권,중랑구,56,32,0.006,0.043,0.7,0.007
20160121,동남권,강남구,58,29,0.012,0.041,0.6,0.006
20160121,서남권,금천구,47,32,0.01,0.044,0.7,0.005
20160121,서남권,동작구,39,24,0.011,0.046,0.6,0.005
20160121,서북권,마포구,36,26,0.013,0.029,0.6,0.005
20160121,도심권,용산구,40,30,0.008,0.044,0.5,0.005
20160121,서북권,은평구,45,29,0.017,0.033,0.4,0.007
20160121,동북권,동대문구,59,30,0.008,0.043,1,0.007
20160121,서남권,구로구,43,30,0.011,0.03,0.7,0.006
20160121,동북권,노원구,51,25,0.012,0.037,0.7,0.007
20160121,동북권,광진구,60,43,0.009,0.039,0.7,0.006
20160121,동남권,서초구,52,27,0.009,0.035,0.5,0.006
20160121,도심권,종로구,50,38,0.01,0.036,0.5,0.005
20160121,동북권,도봉구,61,31,0.019,0.036,0.6,0.006
20160121,동남권,강동구,63,32,0.005,0.044,0.7,0.005
20160121,동북권,성동구,59,29,0.008,0.044,0.7,0.005
20160121,동북권,성북구,57,28,0.009,0.044,0.8,0.008
20160121,서남권,강서구,55,29,0.011,0.033,0.5,0.006
20160121,서북권,서대문구,48,27,0.015,0.046,0.7,0.005
20160121,동남권,송파구,53,29,0.009,0.04,0.8,0.007
20160121,서남권,영등포구,54,27,0.008,0.032,0.7,0.007
20160121,서남권,양천구,55,36,0.012,0.037,0.7,0.004
20160121,동북권,강북구,52,30,0.011,0.037,0.7,0.005
20160122,서북권,은평구,49,28,0.019,0.031,0.5,0.007
20160122,동남권,서초구,54,25,0.012,0.031,0.4,0.006
20160122,동북권,동대문구,57,27,0.013,0.036,0.9,0.007
20160122,동남권,송파구,61,31,0.009,0.04,0.7,0.007
20160122,동남권,강동구,69,33,0.006,0.044,0.8,0.006
20160122,동북권,성동구,57,27,0.01,0.04,0.6,0.005
20160122,동북권,성북구,54,25,0.013,0.039,0.8,0.008
20160122,동남권,강남구,53,25,0.017,0.037,0.5,0.006
20160122,동북권,광진구,64,43,0.01,0.04,0.7,0.006
20160122,서남권,금천구,40,26,0.013,0.036,0.6,0.005
20160122,서남권,구로구,37,24,0.015,0.025,0.6,0.006
20160122,동북권,노원구,48,24,0.02,0.026,0.6,0.007
20160122,동북권,도봉구,54,27,0.025,0.03,0.6,0.006
20160122,도심권,종로구,52,37,0.013,0.03,0.4,0.005
20160122,서남권,동작구,34,21,0.014,0.038,0.5,0.005
20160122,동북권,강북구,47,27,0.015,0.032,0.7,0.005
20160122,동북권,중랑구,59,32,0.013,0.04,0.6,0.007
20160122,서북권,서대문구,48,25,0.019,0.04,0.7,0.006
20160122,서남권,영등포구,50,23,0.009,0.03,0.7,0.007
20160122,서남권,관악구,43,25,0.014,0.036,0.6,0.005
20160122,서남권,강서구,46,23,0.016,0.026,0.4,0.006
20160122,서남권,양천구,47,30,0.015,0.033,0.6,0.004
20160122,도심권,용산구,39,29,0.013,0.036,0.4,0.005
20160122,서북권,마포구,35,25,0.014,0.027,0.6,0.006
20160122,도심권,중구,49,25,0.016,0.031,0.6,0.007
20160123,도심권,용산구,24,15,0.024,0.017,0.2,0.005
20160123,동남권,강동구,32,13,0.018,0.016,0.4,0.005
20160123,도심권,종로구,30,15,0.023,0.012,0.2,0.004
20160123,서북권,마포구,22,14,0.024,0.014,0.4,0.005
20160123,동남권,강남구,32,13,0.036,0.016,0.3,0.005
20160123,동북권,성동구,37,14,0.025,0.016,0.4,0.004
20160123,동북권,동대문구,33,12,0.024,0.013,0.6,0.006
20160123,동남권,송파구,30,13,0.032,0.012,0.2,0.005
20160123,동북권,강북구,26,14,0.026,0.014,0.4,0.004
20160123,도심권,중구,32,11,0.026,0.014,0.4,0.007
20160123,서남권,강서구,33,14,0.024,0.013,0.3,0.006
20160123,서북권,은평구,31,15,0.027,0.019,0.4,0.008
20160123,서북권,서대문구,32,13,0.027,0.021,0.6,0.005
20160123,동북권,도봉구,30,11,0.039,0.009,0.3,0.006
20160123,서남권,동작구,24,13,0.027,0.017,0.3,0.005
20160123,서남권,영등포구,37,14,0.017,0.018,0.5,0.007
20160123,서남권,관악구,30,14,0.022,0.019,0.4,0.005
20160123,서남권,양천구,34,17,0.024,0.018,0.4,0.004
20160123,동남권,서초구,67,21,0.024,0.014,0.3,0.006
20160123,동북권,광진구,32,20,0.026,0.013,0.4,0.005
20160123,동북권,중랑구,31,14,0.028,0.018,0.4,0.006
20160123,서남권,구로구,25,14,0.026,0.012,0.4,0.006
20160123,서남권,금천구,32,16,0.025,0.017,0.4,0.005
20160123,동북권,노원구,26,12,0.027,0.012,0.4,0.006
20160123,동북권,성북구,31,12,0.027,0.014,0.4,0.007
20160124,동남권,강동구,43,18,0.016,0.017,0.5,0.006
20160124,서남권,영등포구,46,18,0.017,0.015,0.5,0.007
20160124,서남권,금천구,38,22,0.024,0.017,0.4,0.005
20160124,동북권,성동구,43,19,0.024,0.015,0.4,0.005
20160124,서북권,마포구,29,19,0.023,0.013,0.4,0.006
20160124,서남권,관악구,38,19,0.021,0.019,0.5,0.006
20160124,서남권,양천구,42,23,0.022,0.018,0.5,0.004
20160124,서남권,강서구,42,19,0.023,0.013,0.3,0.006
20160124,동북권,중랑구,40,20,0.025,0.019,0.5,0.006
20160124,서남권,동작구,31,17,0.024,0.019,0.4,0.005
20160124,동북권,노원구,34,13,0.025,0.012,0.4,0.006
20160124,도심권,종로구,39,23,0.022,0.013,0.3,0.004
20160124,도심권,중구,39,18,0.024,0.015,0.4,0.007
20160124,서북권,은평구,38,20,0.026,0.019,0.3,0.008
20160124,서북권,서대문구,40,18,0.024,0.024,0.6,0.006
20160124,동북권,강북구,33,18,0.025,0.013,0.5,0.005
20160124,동북권,광진구,42,27,0.025,0.014,0.5,0.005
20160124,동북권,도봉구,39,18,0.034,0.01,0.3,0.005
20160124,서남권,구로구,34,20,0.023,0.013,0.5,0.007
20160124,동북권,동대문구,40,19,0.022,0.013,0.6,0.006
20160124,동남권,송파구,40,19,0.03,0.013,0.3,0.006
20160124,도심권,용산구,30,21,0.022,0.017,0.2,0.005
20160124,동남권,서초구,37,18,0.023,0.014,0.3,0.006
20160124,동북권,성북구,41,18,0.024,0.015,0.5,0.007
20160124,동남권,강남구,42,19,0.034,0.017,0.4,0.006
20160125,동북권,성동구,57,16,0.013,0.034,0.5,0.005
20160125,서남권,금천구,48,18,0.014,0.033,0.6,0.005
20160125,서남권,영등포구,63,17,0.01,0.029,0.7,0.007
20160125,서남권,동작구,39,15,0.014,0.038,0.5,0.005
20160125,도심권,중구,50,16,0.016,0.03,0.5,0.007
20160125,서북권,은평구,50,17,0.016,0.03,0.4,0.007
20160125,동북권,중랑구,52,18,0.013,0.039,0.6,0.006
20160125,도심권,종로구,49,19,0.014,0.027,0.3,0.004
20160125,동북권,동대문구,54,16,0.015,0.03,0.7,0.006
20160125,동북권,광진구,49,23,0.014,0.034,0.6,0.005
20160125,서남권,강서구,61,17,0.013,0.031,0.4,0.006
20160125,서남권,구로구,48,20,0.014,0.026,0.6,0.007
20160125,도심권,용산구,37,18,0.013,0.033,0.3,0.005
20160125,동남권,강남구,56,16,0.018,0.033,0.5,0.006
20160125,동남권,송파구,50,17,0.016,0.031,0.5,0.006
20160125,서남권,양천구,54,21,0.013,0.034,0.6,0.004
20160125,동북권,노원구,41,15,0.015,0.032,0.7,0.006
20160125,동북권,강북구,40,17,0.016,0.029,0.6,0.004
20160125,서북권,서대문구,56,16,0.016,0.042,0.7,0.005
20160125,서남권,관악구,47,17,0.012,0.037,0.6,0.005
20160125,동남권,서초구,54,17,0.011,0.031,0.4,0.006
20160125,동남권,강동구,56,18,0.008,0.039,0.7,0.005
20160125,동북권,성북구,52,15,0.014,0.036,0.7,0.007
20160125,동북권,도봉구,50,16,0.023,0.03,0.5,0.005
20160125,서북권,마포구,34,16,0.015,0.026,0.5,0.006
20160126,동북권,성동구,88,34,0.004,0.06,0.9,0.004
20160126,동북권,중랑구,80,37,0.004,0.062,1,0.008
20160126,서북권,은평구,77,35,0.01,0.047,0.7,0.009
20160126,서북권,서대문구,84,36,0.005,0.081,0.9,0.008
20160126,도심권,중구,78,34,0.004,0.061,1.2,0.009
20160126,동남권,서초구,78,32,0.005,0.046,0.7,0.008
20160126,도심권,종로구,77,50,0.004,0.053,0.7,0.007
20160126,동북권,광진구,82,48,0.005,0.055,0.9,0.007
20160126,서남권,양천구,90,49,0.006,0.056,1,0.007
20160126,동북권,성북구,80,34,0.005,0.059,1.1,0.01
20160126,서북권,마포구,61,39,0.004,0.049,0.9,0.008
20160126,서남권,구로구,84,37,0.005,0.044,1,0.01
20160126,동남권,강남구,83,35,0.005,0.053,0.8,0.007
20160126,동북권,도봉구,79,33,0.006,0.055,0.8,0.007
20160126,도심권,용산구,65,42,0.004,0.057,0.7,0.006
20160126,서남권,관악구,72,39,0.004,0.059,1,0.008
20160126,서남권,강서구,84,33,0.006,0.051,0.8,0.008
20160126,서남권,영등포구,92,34,0.005,0.041,1,0.007
20160126,동북권,강북구,72,38,0.007,0.049,0.9,0.007
20160126,동북권,노원구,67,33,0.006,0.052,0.9,0.009
20160126,서남권,금천구,71,39,0.007,0.052,0.8,0.007
20160126,서남권,동작구,66,33,0.006,0.061,0.8,0.007
20160126,동남권,송파구,74,34,0.005,0.052,0.9,0.008
20160126,동남권,강동구,88,36,0.003,0.058,0.9,0.006
20160126,동북권,동대문구,84,35,0.005,0.059,1.2,0.009
20160127,동남권,강남구,67,28,0.014,0.045,0.7,0.007
20160127,동북권,도봉구,59,25,0.027,0.037,0.6,0.006
20160127,서북권,서대문구,62,27,0.013,0.062,0.8,0.007
20160127,동남권,강동구,77,34,0.006,0.057,0.9,0.007
20160127,서남권,양천구,66,37,0.013,0.048,0.8,0.006
20160127,도심권,종로구,54,37,0.011,0.042,0.6,0.006
20160127,서남권,동작구,62,32,0.01,0.056,0.9,0.006
20160127,동남권,송파구,66,33,0.014,0.046,0.8,0.007
20160127,서남권,영등포구,71,27,0.009,0.035,0.8,0.008
20160127,서북권,마포구,49,32,0.011,0.04,0.8,0.007
20160127,동북권,노원구,54,32,0.013,0.044,0.8,0.009
20160127,도심권,중구,59,27,0.012,0.046,0.9,0.009
20160127,서북권,은평구,59,30,0.015,0.041,0.7,0.008
20160127,동남권,서초구,63,28,0.011,0.039,0.6,0.008
20160127,동북권,성북구,60,26,0.012,0.05,0.9,0.009
20160127,동북권,강북구,58,31,0.015,0.041,0.8,0.006
20160127,동북권,광진구,68,42,0.01,0.051,0.9,0.007
20160127,서남권,금천구,63,36,0.013,0.048,0.9,0.007
20160127,서남권,강서구,68,30,0.012,0.043,0.7,0.007
20160127,서남권,구로구,74,34,0.012,0.038,0.9,0.009
20160127,동북권,중랑구,64,29,0.011,0.053,0.8,0.008
20160127,도심권,용산구,50,33,0.01,0.047,0.6,0.006
20160127,동북권,동대문구,65,27,0.012,0.05,1,0.009
20160127,서남권,관악구,65,38,0.012,0.053,1,0.007
20160127,동북권,성동구,68,29,0.008,0.053,0.8,0.005
20160128,서남권,금천구,54,33,0.005,0.063,1,0.005
20160128,동북권,중랑구,57,27,0.007,0.055,0.8,0.007
20160128,도심권,용산구,45,32,0.005,0.056,0.7,0.006
20160128,동남권,강남구,66,30,0.004,0.055,0.8,0.006
20160128,도심권,종로구,53,35,0.005,0.053,0.7,0.006
20160128,서북권,마포구,45,30,0.005,0.049,0.9,0.006
20160128,서북권,은평구,50,24,0.012,0.037,0.8,0.007
20160128,서남권,양천구,72,44,0.004,0.064,1.1,0.005
20160128,동북권,노원구,53,33,0.006,0.052,0.9,0.008
20160128,서남권,강서구,62,28,0.003,0.057,0.9,0.006
20160128,동남권,서초구,61,27,0.003,0.05,0.8,0.006
20160128,동북권,도봉구,56,28,0.008,0.058,0.8,0.007
20160128,동북권,광진구,61,40,0.006,0.051,0.9,0.006
20160128,동북권,강북구,55,33,0.006,0.052,0.9,0.005
20160128,서북권,서대문구,52,25,0.008,0.075,0.8,0.006
20160128,동북권,성동구,66,29,0.004,0.057,0.9,0.005
20160128,서남권,영등포구,66,29,0.004,0.044,1.2,0.007
20160128,도심권,중구,52,24,0.005,0.056,1.1,0.007
20160128,동북권,성북구,53,27,0.007,0.056,1.1,0.007
20160128,서남권,관악구,57,34,0.004,0.066,1.2,0.006
20160128,동남권,송파구,63,34,0.007,0.051,1,0.007
20160128,서남권,동작구,59,37,0.004,0.07,1.1,0.005
20160128,동남권,강동구,69,31,0.004,0.053,0.8,0.006
20160128,동북권,동대문구,59,28,0.005,0.063,1.2,0.008
20160128,서남권,구로구,72,32,0.003,0.05,1.1,0.007
20160129,동북권,중랑구,53,26,0.014,0.041,0.7,0.008
20160129,도심권,중구,44,22,0.01,0.044,0.9,0.008
20160129,서남권,동작구,47,30,0.007,0.055,0.8,0.006
20160129,도심권,종로구,49,33,0.007,0.042,0.5,0.006
20160129,동북권,성동구,53,25,0.004,0.044,0.9,0.005
20160129,서남권,관악구,48,30,0.007,0.054,0.8,0.006
20160129,동북권,성북구,51,23,0.01,0.045,0.9,0.008
20160129,동북권,도봉구,52,23,0.018,0.041,0.6,0.007
20160129,서남권,금천구,44,27,0.007,0.049,0.7,0.006
20160129,서남권,양천구,66,40,0.005,0.053,0.9,0.006
20160129,서북권,은평구,43,22,0.012,0.021,0.7,0.007
20160129,동북권,강북구,51,31,0.01,0.042,0.8,0.006
20160129,동남권,강동구,47,20,0.013,0.031,0.5,0.006
20160129,동남권,서초구,57,23,0.007,0.04,0.6,0.007
20160129,서남권,구로구,58,28,0.003,0.044,0.9,0.007
20160129,서북권,서대문구,45,22,0.014,0.05,0.8,0.006
20160129,서남권,영등포구,59,24,0.004,0.037,0.8,0.008
20160129,동북권,노원구,48,30,0.007,0.045,0.8,0.009
20160129,서남권,강서구,68,28,0.003,0.049,0.7,0.007
20160129,동남권,송파구,39,20,0.019,0.033,0.5,0.007
20160129,도심권,용산구,39,31,0.011,0.041,0.5,0.006
20160129,동남권,강남구,50,21,0.008,0.047,0.6,0.007
20160129,동북권,동대문구,54,23,0.006,0.055,1,0.009
20160129,서북권,마포구,39,26,0.009,0.04,0.8,0.007
20160129,동북권,광진구,42,28,0.014,0.035,0.5,0.005
20160130,동남권,서초구,43,20,0.008,0.036,0.5,0.006
20160130,도심권,중구,41,22,0.01,0.046,1.1,0.007
20160130,서북권,은평구,37,23,0.014,0.019,0.6,0.007
20160130,서남권,동작구,37,26,0.008,0.055,0.9,0.005
20160130,서남권,양천구,0,0,0,0,0,0
20160130,동남권,강동구,38,21,0.007,0.042,0.7,0.005
20160130,동북권,동대문구,41,23,0.009,0.048,1,0.007
20160130,동남권,강남구,42,23,0.009,0.046,0.6,0.006
20160130,서북권,마포구,37,27,0.009,0.04,0.9,0.006
20160130,서남권,강서구,40,22,0.008,0.037,0.6,0.006
20160130,동북권,노원구,31,21,0.011,0.039,0.7,0.007
20160130,동북권,도봉구,37,21,0.021,0.035,0.6,0.005
20160130,서남권,관악구,43,29,0.008,0.051,0.9,0.006
20160130,서남권,구로구,47,25,0.007,0.037,0.8,0.007
20160130,도심권,종로구,38,27,0.008,0.038,0.5,0.005
20160130,도심권,용산구,35,26,0.007,0.049,0.6,0.005
20160130,서남권,영등포구,48,24,0.006,0.032,0.8,0.006
20160130,서남권,금천구,41,28,0.008,0.051,0.9,0.006
20160130,동북권,성동구,44,25,0.002,0.052,1.7,0.005
20160130,동북권,중랑구,37,23,0.01,0.045,0.8,0.007
20160130,서북권,서대문구,46,27,0.01,0.035,0.9,0.005
20160130,동북권,성북구,36,21,0.009,0.045,0.8,0.007
20160130,동북권,광진구,38,28,0.01,0.043,0.7,0.005
20160130,동북권,강북구,36,24,0.012,0.037,0.7,0.005
20160130,동남권,송파구,40,24,0.01,0.045,0.7,0.006
20160131,서북권,서대문구,41,20,0.027,0.014,0.6,0.005
20160131,동북권,성동구,44,21,0.008,0.026,1.2,0.005
20160131,서남권,동작구,37,23,0.026,0.024,0.4,0.005
20160131,동북권,노원구,35,20,0.027,0.016,0.5,0.007
20160131,서남권,구로구,43,21,0.025,0.018,0.5,0.007
20160131,동북권,광진구,42,27,0.023,0.022,0.5,0.005
20160131,동남권,강남구,41,19,0.032,0.023,0.4,0.005
20160131,동북권,도봉구,40,19,0.046,0.012,0.3,0.005
20160131,동남권,서초구,40,19,0.024,0.019,0.3,0.006
20160131,서남권,영등포구,43,19,0.018,0.019,0.5,0.007
20160131,동북권,동대문구,40,19,0.026,0.02,0.7,0.006
20160131,서남권,강서구,39,19,0.024,0.017,0.4,0.006
20160131,서남권,관악구,38,24,0.023,0.027,0.5,0.005
20160131,동남권,강동구,43,19,0.015,0.026,0.5,0.005
20160131,서남권,양천구,0,0,0,0,0,0
20160131,도심권,용산구,31,23,0.022,0.024,0.3,0.005
20160131,도심권,중구,38,19,0.026,0.019,0.6,0.007
20160131,서남권,금천구,36,22,0.024,0.025,0.5,0.006
20160131,동북권,성북구,39,17,0.024,0.024,0.5,0.007
20160131,동남권,송파구,38,20,0.03,0.02,0.4,0.005
20160131,동북권,강북구,35,20,0.027,0.02,0.5,0.004
20160131,서북권,마포구,29,20,0.026,0.017,0.4,0.005
20160131,서북권,은평구,37,20,0.027,0.011,0.5,0.007
20160131,도심권,종로구,39,25,0.024,0.016,0.3,0.004
